timestamp,views,likes,retweets,replies,hasImages,keywords,tweetUrl,text,translated_text
2026-06-17T14:02:21.000Z,5602,63,12,4,yes,hbm; memory; arm; capacity; ai; llm; bottleneck isn; workloads hbf; architecture llms; ai new,https://x.com/trendforce/status/2067246473511661798," AI's New Bottleneck Isn't Compute. It's Memory Architecture. As LLMs scale, the constraint has shifted from processing power to memory capacity. More HBM alone won't solve it. A tiered redesign is taking shape: HBM for hot data, HBF for warm workloads. Whether HBF can",
2026-06-17T13:00:23.000Z,2505,20,3,,no,#tsmc; #amkor; chip; wafer; tsmc; supply chain; packaging; ai; advanced packaging; fab; tsmc amkor; domestic chip; wafer fabrication; packaging deal; arizona advanced,https://x.com/trendforce/status/2067230879533924744," #TSMC and #Amkor have signed a 10-year Arizona advanced packaging deal, bringing the U.S. closer to a fully domestic chip supply chain spanning wafer fabrication through back-end operations.  More:  https:// buff.ly/JfhJDTD ",
2026-06-17T12:00:08.000Z,2640,15,2,,no,#apple; #tsmc; #intel; tsmc; intel; apple; iphone; ai; nm; apple a20; intel reportedly; eyeing 4nm; tsmc stays,https://x.com/trendforce/status/2067215716558745989," While #Apple's A20 and A20 Pro remain the near-term focus, attention is already turning to the A22 Pro— said to be eyeing 1.4nm for 2028's top iPhones. #TSMC stays the main partner, but #Intel's reportedly under consideration too. More:  https:// buff.ly/z97erCK ",
2026-06-17T09:08:16.000Z,32329,38,7,,yes,nand; tlc; demand; price; contract price; spot price; spot market; 512gb tlc; weak consumer; cost downstream; 2q26 support,https://x.com/trendforce/status/2067172464061538388,【Weak Consumer Demand Weighs on Buying Sentiment; 512Gb TLC NAND Spot Price Falls 1%】  The spot market has significantly stabilized in prices upon seeing a halt in reduction recently under the increase of contract prices for 2Q26 and support of cost. Downstream module houses,
2026-06-17T08:30:00.000Z,62749,43,15,,yes,dram; ddr5; chip; chips; price; spot price; ai; ddr3 spot; downgrading dram; market generally; transaction volumes; maintained upward,https://x.com/trendforce/status/2067162833759154331,"【DDR3 Spot Price Strengthens While DDR4 Faces Constraints and Spec Downgrading】  The DRAM spot market has generally maintained its upward trajectory this week, although mainstream DDR4 chips largely traded sideways. In the DDR4 and DDR5 segments, actual transaction volumes",
2026-06-17T03:00:18.000Z,8457,58,7,1,yes,#18a; #intel; foundry; intel; intel foundry; foundry roadmap; 18a risk; roadmap keeps; production,https://x.com/trendforce/status/2067079863778083304,From #18A to 18A-P risk production — #Intel’s foundry roadmap keeps moving.,
2026-06-16T16:00:47.000Z,6029,59,4,,no,#trendforce; memory; capacity; demand; price; trendforce; ai; node; edge ai; prices climb; memory suppliers; automotive edge; node capacity; expansion plans,https://x.com/trendforce/status/2066913889007128664," Memory suppliers are shifting to higher-value products, squeezing mature-node capacity. With automotive, edge AI, and industrial demand rising and no expansion plans in sight, will prices climb in 2H26? More analysis from #TrendForce:  https:// buff.ly/GQ3gv6N ",
2026-06-16T13:00:20.000Z,3429,26,2,,no,#photonics; nvidia; capacity; demand; shortage; ai; photonics demand; accelerating jx; invest jpy; fy2030 expand; nvidia backed,https://x.com/trendforce/status/2066868478372385164," AI #photonics demand is accelerating. JX Advanced Metals plans to invest JPY 120B through FY2030 to expand InP capacity by up to 10x, while NVIDIA-backed Coherent has already flagged supply shortages. More:  https:// buff.ly/hqJIhFx ",
2026-06-16T12:00:24.000Z,2405,10,3,,no,#hbm; #xiaomi; #huawei; #dram; dram; hbm; lpddr; smartphone; hbm xiaomi; wide dram; consumption lpddr; low latency; eyeing 2h27,https://x.com/trendforce/status/2066853393843319008," Could smartphones get their own answer to #HBM? #Xiaomi and #Huawei are reportedly eyeing 2H27 for Low Latency Wide #DRAM, which may offer 1.5x higher performance and 50% lower power consumption than LPDDR. More:  https:// buff.ly/60MmcNy ",
2026-06-16T08:40:58.000Z,17947,108,19,3,no,semiconductor; data center; ai; nm; hvdc power; power semiconductors; gan devices; data centers; particularly sic,https://x.com/trendforce/status/2066803207993737578,"Power semiconductors, particularly SiC and GaN devices, are expected to play an increasingly important role in future HVDC power architectures as AI data centers contend with immense power consumption. Although the South Korean government has launched a $494 million R&D",
2026-06-16T04:08:10.000Z,8455,52,8,1,yes,#tsmc; #copos; tsmc; supply chain; ai; tsmc copos; pilot line; track evaluation; said underway,https://x.com/trendforce/status/2066734554615038064,"#TSMC’s #CoPoS supply chain is taking shape. With its pilot line in place, a dual-track evaluation is said to be underway.",
2026-06-15T16:00:38.000Z,2950,21,1,,no,#trendforce; trendforce; ai; csps taking; lpo npo; lane copper; optical connectivity; power consumption,https://x.com/trendforce/status/2066551464701333629," As data transmission nears 400 Gbps per lane, copper is hitting its limits. Bringing optical connectivity closer to switch ASICs to cut power consumption is critical. Which path are CSPs taking: LPO, NPO, or CPO? More analysis from #TrendForce:  https:// buff.ly/kaiJi5f ",
2026-06-15T14:01:37.000Z,4187,31,3,,no,tsmc; micron; nvidia; nm; 4t nvidia; cycle broadcom; testing cpo; 2026 coupe,https://x.com/trendforce/status/2066521515042951415," TSMC's COUPE Is Ready. Can Testing Keep Up? CPO switch bandwidth has doubled every cycle. Broadcom's Tomahawk 6 reaches 102.4T. NVIDIA's Spectrum-X Photonics delivers 102.4T in 2026. Before COUPE can scale, CPO testing has to be solved: sub-micron alignment, EIC/PIC",
2026-06-15T13:30:09.000Z,2515,15,2,,no,#nvidia; #hvdc; #google; nvidia; shipment; ai; 800v hvdc; nvidia rubin; ultra expected; ai rack; shipments reportedly,https://x.com/trendforce/status/2066513596171890857," #NVIDIA's Rubin Ultra is expected to push AI rack power to 450kW, putting 800V #HVDC in the spotlight. Team Green and #Google may be among the first adopters, with initial shipments reportedly expected in 3Q26. More:  https:// buff.ly/eCtNc5O ",
2026-06-15T13:00:21.000Z,5740,59,14,,yes,#memory; #inference; #kvcache; #agenticai; memory; demand; ai; inference; training; memory demand; ai shifts; kvcache agenticai; offloading agentic; training inference,https://x.com/trendforce/status/2066506093681877290,What happens to #memory demand when AI shifts from training to #inference? KV cache offloading and agentic AI are two drivers worth watching. More:  https:// pse.is/97cx86   #KVcache #AgenticAI,
2026-06-15T12:00:09.000Z,2264,8,1,,no,#samsung; #ai; samsung; server; ai server; ai; silicon capacitors; samsung electro; market grow; ai servers,https://x.com/trendforce/status/2066490945613304151," #Samsung Electro-Mechanics is betting on a total-solution approach for silicon capacitors. The company expects the market to grow 18%+ annually as adoption expands into #AI servers, aerospace, and optical communications. More:  https:// buff.ly/uJabUFd ",
2026-06-15T05:47:41.000Z,12182,35,4,,yes,#samsung; #hbm4e; #skhynix; hbm; samsung; hynix; late skhynix; hbm4e sampling; accelerated timeline; reportedly,https://x.com/trendforce/status/2066397208711516396,"After #Samsung’s #HBM4E sampling in late May, #SKhynix has reportedly accelerated its timeline.",
2026-06-14T16:00:07.000Z,13291,85,10,8,no,intel; intel rumored; million tpu; win google; storm teacup; jpmorgan calls,https://x.com/trendforce/status/2066188947349184560,"Intel’s Rumored 3 Million TPU Win For Google Gets Cold Water From JPMorgan, Which Calls It A ‘Storm In A Teacup’   News Source:",
2026-06-14T12:00:13.000Z,3933,15,2,,yes,data center; ai; corning shares; shares jump; company strikes; data centers; power amazon,https://x.com/trendforce/status/2066128572788461612,Corning shares jump 4% after company strikes deal to power Amazon AI data centers in US   News Source: https:// buff.ly/DCCwjum,
2026-06-12T16:00:35.000Z,32587,25,7,,no,#trendforce; foundry; price; trendforce; revenue; seasonality qoq; foundry revenue; price hikes; 1q26 10; recovers market,https://x.com/trendforce/status/2065464289553449128,"1Q26 top-10 foundry revenue defied seasonality, up 3.7% QoQ to a quarterly record. Foundries are preparing 2H26 price hikes as utilization recovers. How will the market respond? More analysis from #TrendForce:   https:// buff.ly/C0hVhEB ",
2026-06-12T14:08:51.000Z,53880,159,40,,yes,#copos; tsmc; panel; ai; tsmc copos; carrier square; taiwan suppliers; round glass; utilization rates,https://x.com/trendforce/status/2065436170428035281,"TSMC's #CoPoS is moving fast, and the opportunities for Taiwan suppliers are taking shape. CoPoS replaces traditional round glass carrier with a square panel format, pushing utilization rates above 75%. More on glass material development:  https:// pse.is/977q8c ",
2026-06-12T14:01:34.000Z,2658,13,2,,yes,arm; demand; ai; nm; uav swarms; modern warfare; ai driven; expensive platforms; navigation replacing,https://x.com/trendforce/status/2065434338049573037," Modern Warfare Is Now Unmanned, Asymmetric, and Cross-Domain Low-cost UAV swarms are neutralizing expensive platforms. AI-driven autonomous navigation is replacing manual targeting. Single-function systems are giving way to swarm coordination and precision strike. The demand",
2026-06-12T13:00:19.000Z,2879,28,,,no,#micron; semiconductor; micron; intel; fab; intel ohio; micron making; buildout bechtel; semiconductor campus; mega fab,https://x.com/trendforce/status/2065418924552774058, #Micron could be making another major move as it accelerates its New York mega fab buildout. Bechtel—best known for Intel’s Ohio semiconductor campus—has been selected to lead construction on the $50B project.More:  https:// buff.ly/PGpwCQM  ,
2026-06-12T12:00:09.000Z,2423,14,,,no,#asml; #terafab; #euv; chip; fab; texas chip; key supplier; terafab reported; musk took; monopoly positioning,https://x.com/trendforce/status/2065403780644889047," Elon Musk took the virtual stage at #ASML's tech conference this week to outline #Terafab, a reported US$55B Texas chip fab—with the Dutch company's #EUV monopoly positioning it as a key supplier. More:   https:// buff.ly/7W85bJr ",
2026-06-12T09:38:54.000Z,5798,27,5,,yes,#tungsten; nand; chip; chips; ai; tungsten hexafluoride; nand stacking; important bottleneck; film deposition; ai chips,https://x.com/trendforce/status/2065368236427022423,"An important bottleneck may be forming in advanced AI chips and high-layer 3D NAND stacking, as #tungsten hexafluoride (WF₆)—a key gas for tungsten film deposition—surges amid tight supply.",
2026-06-12T00:51:38.000Z,6773,45,10,,yes,#samsung; #skhynix; #kioxia; nand; samsung; hynix; memory; layer nand; memory giants; samsung skhynix; critical tipping; kioxia pulling,https://x.com/trendforce/status/2065235543030727010,"The race to 400-layer NAND is reaching a critical tipping point, and memory giants like #Samsung, #SKhynix, and #Kioxia are pulling out all the stops.",
2026-06-11T16:00:28.000Z,3066,37,4,2,no,#essd; #trendforce; dram; qlc; storage; ssd; trendforce; ai; alternative dram; qlc technology; essd storage; computing suppliers; ai agents,https://x.com/trendforce/status/2065101873028145190, AI agents are pushing #eSSD beyond storage into computing. Can suppliers leverage high-layer QLC technology to offer a cost-effective alternative to DRAM?More analysis from #TrendForce:  https:// buff.ly/dufHNUq ,
2026-06-11T13:00:19.000Z,2310,20,2,,no,#tsmc; #ase; tsmc; demand; packaging; ai; advanced packaging; ase subsidiary; packaging bottleneck; plant taiwan; tsmc advanced; spil just,https://x.com/trendforce/status/2065056536146092090," #TSMC's advanced packaging bottleneck is pushing partners to expand. #ASE subsidiary SPIL just acquired a new plant in Taiwan for NT$2.8B, as it moves to capture spillover demand. More:  https:// buff.ly/BKiA4AN ",
2026-06-11T12:00:12.000Z,2222,18,2,,no,#appliedmaterials; semiconductor; capacity; semiconductor business; appliedmaterials just; campus singapore; opened 500m; growth year,https://x.com/trendforce/status/2065041408143110392," #AppliedMaterials just opened a $500M campus in Singapore, as part of its plan to nearly double global capacity — and expects 30%+ semiconductor business growth this year and beyond. More:  https:// buff.ly/Tefl6u3 ",
2026-06-11T04:02:43.000Z,9318,76,15,1,yes,#skhynix; wafer; hynix; capacity; ai; doubling 2030; wafer output; capacity plans; set triple; skhynix,https://x.com/trendforce/status/2064921243674177989," #SKhynix ramps up capacity plans again — wafer output now set to triple by 2034, after only recently targeting a doubling by 2030.",
2026-06-10T16:00:37.000Z,2300,17,1,,no,#trendforce; dram; nvidia; server; ai server; smartphone; demand; trendforce; ai; nvidia needs; gen hardware; lpdram demand; ai servers; adapt analysis,https://x.com/trendforce/status/2064739519421694066," AI servers are driving a new wave of LPDRAM demand beyond smartphones. With supply meeting only about 60% of NVIDIA's needs, how will next-gen hardware specs adapt? More analysis from #TrendForce:  https:// buff.ly/t865f7X ",
2026-06-10T14:01:08.000Z,2626,14,2,1,yes,demand; cowos; ai; inference; nm; redefining ai; optimized hardware; 2nm gaa; csps; inference demand,https://x.com/trendforce/status/2064709453178355720," AI 2.0 Era Has Begun. 2nm GAA and CoWoS are redefining AI inference performance, but the bigger shift is structural. Inference demand is fueling ASIC growth, and CSPs are building proprietary architectures with co-optimized hardware-software stacks to reclaim computing",
2026-06-10T13:00:22.000Z,17555,18,5,,no,#china; #glasssubstrates; #boe; ai; pursuing glasssubstrates; china reportedly; 10 companies; rivals boe,https://x.com/trendforce/status/2064694160125227191," #China reportedly has more than 10 companies pursuing #glasssubstrates, with some said to be narrowing the gap with South Korean rivals, while #BOE has already set up a pilot line. More:  https:// buff.ly/Ub91Na5 ",
2026-06-10T12:00:07.000Z,2865,20,3,,no,#samsung; chip; samsung; packaging; advanced packaging; samsung reportedly; vietnam chip; plant gwangju; plan announcement,https://x.com/trendforce/status/2064678996025950480," #Samsung is reportedly preparing a new advanced packaging plant in Gwangju, following its US$1.5B Vietnam chip testing facility plan. An announcement may come before month-end.More:  https:// buff.ly/LDW0urf ",
2026-06-10T09:36:44.000Z,4439,23,2,,yes,price; pc price; price hikes; coming 2h26; wallets new,https://x.com/trendforce/status/2064642915520139489, Brace your wallets. A new round of PC price hikes could be coming in 2H26.,
2026-06-10T06:00:01.000Z,53668,44,5,,yes,nand; demand; price; contract price; spot price; ai; prices stabilized; nand spot; 2q contract; halting reduction; sluggish withering,https://x.com/trendforce/status/2064588375466852750,"【NAND Spot Prices Stabilize on 2Q Contract Price Strength】  Spot prices stabilized upon halting in reduction attributed to the recent surge of contract prices for 2Q26, though overall transactions remained sluggish due to the withering demand within the consumer market. Spot",
2026-06-10T05:31:24.000Z,67294,95,22,1,yes,ddr5; chip; chips; ddr5 spot; chips buyers; momentum keeping; tightness spills; trend inquiries,https://x.com/trendforce/status/2064581172848701754,"【DDR5 Spot Momentum Continues as DDR4 Tightness Spills Over to DDR3】  The spot market is carrying over last week’s momentum, keeping quotes generally on an upward trend. Inquiries are especially brisk for DDR5 chips, with buyers showing a greater willingness to accept higher",
2026-06-10T04:00:46.000Z,3506,15,1,1,yes,chip; ai; tech war; taiwan said; controls china; ai chip; major shift,https://x.com/trendforce/status/2064558365981000022, Major shift in the tech war? Taiwan is said to be mulling U.S.-aligned AI chip controls to China.,
2026-06-09T16:00:56.000Z,2418,17,1,,no,#trendforce; memory; supply chain; smartphone; price; trendforce; ai; margin; smartphone supply; portfolios protect; rising memory; margins trendforce; decline brands,https://x.com/trendforce/status/2064377212627771533," Rising memory prices are hitting the 2026 smartphone supply chain, with production set to decline. How will brands adjust product portfolios to protect margins?#TrendForce on market share rankings:  https:// buff.ly/513Ag8g  ",
2026-06-09T13:00:22.000Z,2287,10,1,,no,#largan; #cpo; apple; revenue; lens supplier; cpo automated; largan expanding; potential revenue; beginning 2027,https://x.com/trendforce/status/2064331772897190277," Apple lens supplier #Largan is expanding deeper into #CPO, with an automated FA pilot line planned for September and potential revenue contribution beginning in 2027. More:  https:// buff.ly/mKxjG7Q ",
2026-06-09T12:00:09.000Z,1715,6,1,,no,#apple; #foldable; apple; display; iphone; ios 27; foldable iphone; displays; flexible larger; cupertino reportedly,https://x.com/trendforce/status/2064316616708338021," #Apple's iOS 27 just dropped a major hint — Cupertino is reportedly engineering its software around flexible, larger displays ahead of a #foldable iPhone expected in 2H26! More:  https:// buff.ly/dK7Vchv ",
2026-06-09T04:00:44.000Z,5996,34,4,2,yes,#intel; #tsmc; foundry; tsmc; intel; capacity; ai; mitigate tsmc; intel emerges; big tech; second sourcing; capacity constraints,https://x.com/trendforce/status/2064195968174854233,#Intel emerges as a leading alternative as Big Tech seeks foundry second-sourcing to mitigate #TSMC capacity constraints.,
2026-06-09T02:42:46.000Z,17460,54,16,2,no,data center; demand; ai; data centers; scale interconnects; expand demand; individual ai,https://x.com/trendforce/status/2064176349582180649,"Not only is the number of Scale-Out interconnects within individual AI data centers increasing rapidly as deployments continue to expand, but demand for Scale-Across connectivity between data centers is also rising in parallel. This trend is significantly increasing the reliance",
2026-06-08T16:00:40.000Z,2070,11,2,1,no,#spacex; #trendforce; trendforce; ai; spacex ipo; starlink broadband; growth drivers; buzz expands; trendforce analyzes,https://x.com/trendforce/status/2064014758810943769," #SpaceX IPO draws buzz as it expands beyond Starlink broadband into direct-to-cell connectivity, AI space computing, and space-based solar power.#TrendForce analyzes space economy growth drivers:  https:// buff.ly/bE1cTHW ",
2026-06-08T14:00:32.000Z,2647,22,3,1,yes,hbm; samsung; sk hynix; hynix; hbm5 supremacy; hynix samsung; samsung clash; news source,https://x.com/trendforce/status/2063984523688161731,"SK hynix, Samsung Clash Over HBM5 Supremacy.  News Source: https:// buff.ly/3cbm3gJ",
2026-06-08T14:00:25.000Z,3093,24,4,1,yes,samsung; apple; oled; smartphone; foldable smartphones; 2026 apple; materials science; competition shifting,https://x.com/trendforce/status/2063984494940414330," Apple Is Set to Enter Foldable Smartphones in 2026. Apple's entry is projected to capture ~19.3% of the OLED foldable market, compressing Samsung to ~30.1% and Huawei to ~29.3%. Meanwhile, competition is shifting from mechanical engineering to materials science, where the",
2026-06-08T13:00:35.000Z,3643,18,3,1,yes,sk hynix; hynix; gas leak; hynix factory; injures 11; triggers,https://x.com/trendforce/status/2063969440471949388,"SK Hynix Factory Fire Triggers Gas Leak, Injures 11.  News Source: https:// buff.ly/z33jNCu",
2026-06-08T12:30:07.000Z,2817,17,,,no,#apple; #tsmc; foundry; tsmc; apple; packaging; ai; m5 ultra; apple wwdc; built tsmc; packaging foundry; cupertino critical,https://x.com/trendforce/status/2063961770520179116," All eyes are on #Apple's WWDC for a potential Mac Studio powered by the M5 Ultra, said to be built on #TSMC's N3P with SoIC-mH packaging. The foundry giant is set to deepen its role as Cupertino's critical silicon partner.More:  https:// buff.ly/OjRdr2z ",
2026-06-08T04:04:25.000Z,5823,37,5,2,yes,#nvidia; #skhynix; hynix; nvidia; memory; cpu; ai; nvidia deepens; ai accelerators; skhynix; memory tie,https://x.com/trendforce/status/2063834506470338604,"#NVIDIA deepens its memory tie-up with #SKhynix, moving beyond AI accelerators into CPUs.",
2026-06-08T01:08:33.000Z,7721,34,10,1,yes,#sic; chinese sic; sic suppliers; suppliers rapidly; eating market; western leaders,https://x.com/trendforce/status/2063790247813783816,Chinese #SiC suppliers are rapidly eating into a market once dominated by Western leaders.,
2026-06-05T13:00:30.000Z,56367,117,22,1,no,#hbf; semiconductor; memory; ai; inference; nm; hbf emerging; hanmi semiconductor; tc bonders; memory ai; customers 2h26,https://x.com/trendforce/status/2062882253630271695," #HBF is emerging as the next-gen memory for AI inference, and the equipment race is already underway — Hanmi Semiconductor reportedly set to deliver the first batch of HBF TC bonders to customers in 2H26. More:  https:// buff.ly/8LliD7m ",
2026-06-05T12:00:13.000Z,2701,18,2,1,no,#amd; #intel; #ddr4; ddr5; intel; amd; memory; price; ddr4 compatible; amd keeping; memory motherboard; intel extending; 2027,https://x.com/trendforce/status/2062867084506173947," As DDR5 prices climb, #AMD is keeping the AM4 platform alive, #Intel is extending support for older memory, and motherboard makers are reportedly ramping #DDR4-compatible products into 2027. More:  https:// buff.ly/sfNWOUC ",
2026-06-05T09:12:16.000Z,10087,61,9,2,yes,glass substrates; mass production; 2030 major,https://x.com/trendforce/status/2062824818836439488,"Glass substrates are reportedly headed for full-scale mass production around 2030, with major players already gearing up for the shift.",
2026-06-05T02:52:56.000Z,21178,84,16,,yes,hbm; samsung; sk hynix; hynix; integrated hbm; structures d2d; heat path; block hpb,https://x.com/trendforce/status/2062729354107621595,"Samsung and SK hynix have developed Heat Path Block (HPB) and Integrated HBM (iHBM) architectures, respectively, to address the growing thermal challenges associated with HBM. Both approaches incorporate dedicated thermal structures within the D2D PHY region of the base die to",
2026-06-05T01:04:03.000Z,10542,62,8,2,yes,#hbm; hbm; memory; hybrid bonding; memory giants; advanced thermal; cool gen,https://x.com/trendforce/status/2062701955173290340,Hybrid bonding isn't the only play. Memory giants are doubling down on advanced thermal techs to cool next-gen #HBM.,
2026-06-04T14:00:46.000Z,3773,17,4,2,no,#nvidia; #trendforce; nvidia; trendforce; rtx spark; cuda windows; nvidia unveiled; upgrade cycle; computex bringing,https://x.com/trendforce/status/2062535034079166523," #NVIDIA unveiled RTX Spark at Computex, bringing CUDA to Windows laptops for the first time. Can it spark a new PC upgrade cycle? More analysis from #TrendForce:  https:// buff.ly/dOcubMN ",
2026-06-04T13:00:25.000Z,2524,17,2,,no,#intel; #18a; chip; chips; intel; margin; node; 2027 margins; intel says; node reportedly; 18a track; team blue,https://x.com/trendforce/status/2062519846215074085," #Intel says #18A is on track for strong 2027 margins. Meanwhile, PC chips built on the node are reportedly ramping faster than any Team Blue product launched in the past five years.More:  https:// buff.ly/i5Kt3Yd ",
2026-06-04T05:37:04.000Z,6420,43,2,,yes,#tsmc; #hbm; hbm; tsmc; packaging; ai; advanced packaging; chey tae; meeting tsmc; sk chair; won held,https://x.com/trendforce/status/2062408273639469326,"SK Chair Chey Tae-won held his first meeting with #TSMC's C.C. Wei in nearly two years. With #HBM and advanced packaging rising in importance, the alliance is becoming more critical than ever.",
2026-06-03T16:00:45.000Z,3419,20,6,,no,#trendforce; nvidia; data center; cpu; capacity; trendforce; ai; data centers; nvidia csp; supplier rankings; roadmaps analysis; 6tbps transmission,https://x.com/trendforce/status/2062202838005002555, AI data centers are driving 1.6Tbps+ transmission and doubling EML and CW-DFB LD capacity. How are NVIDIA and CSP lock-ins redrawing supplier rankings and technology roadmaps? More analysis from #TrendForce:  https:// buff.ly/5BATcPu ,
2026-06-03T12:00:06.000Z,2229,13,3,,no,#china; #ai; semiconductor; chip; memory; demand; ai; korea trade; surplus china; semiconductor exports; chip demand,https://x.com/trendforce/status/2062142279217746165," South Korea's trade surplus with #China hit $3.8B in May, fueled by a 243% YoY jump in semiconductor exports. #AI chip demand is reportedly feeding the memory-driven rebound. More:  https:// buff.ly/rI1p137  ",
2026-06-03T09:00:03.000Z,3150,30,6,,yes,nand; tlc; price; ai; spot market; 512gb tlc; weak price,https://x.com/trendforce/status/2062096968537489739,"【NAND Spot Market Remains Weak as Price Divergence Limits Buying; 512Gb TLC Edges Up 0.22%】  Continuing from clients’ profound wait-and-see sentiment last week, the spot market still lacks momentum this week, where the sizable differences towards price consensus between market",
2026-06-03T08:30:00.000Z,4386,62,9,1,yes,ddr5; chip; chips; demand; price; spot price; ai; prices ddr4; price increases; extend gains; temper procurement; momentum spot,https://x.com/trendforce/status/2062089405632798798,"【DDR4 and DDR5 Extend Gains, Though Higher Quotes Temper Procurement Demand】  Building on last week’s momentum, spot prices on the whole have maintained an upward trajectory, with prices of both DDR4 and DDR5 chips registering notable gains. Despite the overall price increases,",
2026-06-03T06:10:30.000Z,5109,35,7,,yes,#kioxia; storage; ai; capex; kioxia investor; capex surge; ai storage; day,https://x.com/trendforce/status/2062054299556036608,A massive 66% Capex surge to ride the AI storage wave: here are the key takeaways from #Kioxia Investor Day.,
2026-06-02T16:00:51.000Z,10719,108,34,1,no,#hbm; #trendforce; dram; hbm; price; trendforce; hbm prices; dram supply; negotiations underway; 2027,https://x.com/trendforce/status/2061840478081867881," #HBM prices may surge in 2027. HBM4 negotiations are underway, with suppliers holding the upper hand amid tight DRAM supply and rising costs.More analysis from #TrendForce:   https:// buff.ly/EM8TOV3 ",
2026-06-02T13:00:30.000Z,1943,9,1,,no,#intel; #computex; chip; intel; data center; ai; computex; intel ceo; taiwan chip; chinese lip,https://x.com/trendforce/status/2061795090058584391," First #Intel CEO who speaks Chinese, Lip-Bu Tan brought something different to #COMPUTEX — a nod to Taiwan's chip story and a full-stack AI vision from PC to data center. More:   https:// buff.ly/Ssg512x ",
2026-06-02T12:00:09.000Z,2192,8,,,no,#nand; #ymtc; #zhitai; nand; ssd; ai; giant ymtc; nand architecture; ssds tipro9000; zhitai brand,https://x.com/trendforce/status/2061779901636558934," Chinese #NAND giant #YMTC is doubling down on the consumer market, with its #ZHITAI brand unveiling three next-gen SSDs — TiPro9000, TiPlus9100, and TiPlus7100s — all powered by its Xtacking 3D #NAND architecture, at COMPUTEX. More:  https:// buff.ly/I6bHYNi ",
2026-06-02T08:40:03.000Z,2846,8,,,no,#skhynix; #cheongju; #m15; #m15x; #trendforce; hynix; trendforce; ai; leak skhynix; affected employees; contained incident; brief gas; cheongju m15,https://x.com/trendforce/status/2061729546450391417,"Following reports of a fire and brief gas leak at #SKhynix’s #Cheongju #M15 and #M15X facilities, the situation has been swiftly contained. Although the incident resulted in personnel injuries, all affected employees have received prompt medical attention.  #TrendForce",
2026-06-02T05:24:39.000Z,3641,28,5,,yes,#samsung; samsung; fab; samsung roadmap; 2027 production; taylor fab; concrete confirming; headquarters shift,https://x.com/trendforce/status/2061680371415294264,#Samsung's U.S. roadmap gets more concrete — confirming 2027 production at Taylor fab while eyeing a headquarters shift to Texas for closer operational synergy.,
2026-06-01T16:00:39.000Z,16577,70,18,2,no,#dram; #trendforce; #samsung; #skhynix; #micron; dram; hbm; samsung; hynix; micron; memory; price; trendforce; ai; llm; inference; training; dram prices; hbm rdimms; csps broadening; samsung skhynix,https://x.com/trendforce/status/2061478037598671088,"  #DRAM prices are surging. As AI shifts from LLM training to inference, CSPs are broadening memory purchases beyond HBM to RDIMMs across multiple capacities.More analysis from #TrendForce:  https:// buff.ly/j8OCVl8 #Samsung #SKhynix #Micron",
2026-06-01T14:02:03.000Z,7604,90,18,2,yes,intel; yield; glass cracking; intel solved; seware micro; emib fused; tgv formation,https://x.com/trendforce/status/2061448191380258850," Intel Solved the Glass Cracking Problem. Now Others Have to Catch Up. SeWaRe (micro-cracking) has been the glass substrate yield killer. Intel cleared it: EMIB fused with glass without cracking. TGV formation is the next bottleneck — equipment approaches are competing, and the",
2026-06-01T13:00:20.000Z,1729,6,,,no,#ai; #nvidia; #amd; chip; nvidia; amd; ai; firms nvidia; tightening ai; controls overseas; ly gpi6ysc; chinese,https://x.com/trendforce/status/2061432661176955083," The U.S. is tightening #AI chip controls on overseas units of Chinese firms, with #NVIDIA’s Rubin/Blackwell and #AMD’s MI350X in focus. More:  https:// buff.ly/gpI6YSC ",
2026-06-01T12:00:09.000Z,1886,10,2,,no,#nvidia; #tsmc; tsmc; nvidia; tsmc sales; nvidia looks; client 2026; estimates suggest,https://x.com/trendforce/status/2061417516392464524," #NVIDIA looks set to become #TSMC’s top client in 2026. As Blackwell and Rubin ramp, estimates suggest >20% of TSMC’s sales could come from NVIDIA.More:  https:// buff.ly/LMKl4tQ ",
2026-06-01T09:28:51.000Z,4118,26,5,1,yes,ddr5; lpddr; chip; intel; nvidia; cpu; ai; deeper cpus; intel moving; nvidia isn; crescent island; using lpddr5x,https://x.com/trendforce/status/2061379437736923590,"NVIDIA isn’t alone in pushing deeper into CPUs. Intel is also moving, flagging Crescent Island—a new AI chip using LPDDR5X as it ramps up competition in AI.",
2026-06-01T04:00:15.000Z,2550,19,3,2,yes,nvidia; memory; ai; memory substrate; cpx launch; nvidia rubin; fail materialize,https://x.com/trendforce/status/2061296746169237889,"Nvidia's 'Rubin CPX' Launch Becomes Uncertain as Memory, Substrate Orders Fail to Materialize.  News Source: https:// buff.ly/3d24Iel",
2026-06-01T01:09:49.000Z,9799,59,21,3,yes,#nand; #kioxia; nand; dram; hbm; memory; korea memory; dram hbm; doubling nand; expansion japan; channeling resources,https://x.com/trendforce/status/2061253853656621098,"While South Korea's memory giants are reportedly channeling resources into DRAM and HBM expansion, the U.S.–Japan camp is doubling down on #NAND with #Kioxia's accelerated BiCS 10 rollout.",
